product_id,date,store_id,sales_quantity,price,promotions,seasonality_factors,external_factors,demand_trend,customer_segments,price_opt,competitor_prices,elasticity_index,has_pricing_data
5958,2024-09-17,30,486,36.43,False,Festival,Unknown,Increasing,Budget,,,,False
7827,2024-07-24,1,383,19.57,True,Holiday,Competitor Pricing,Increasing,Budget,,,,False
5643,2024-05-03,77,287,90.68,False,Festival,Weather,Stable,Budget,,,,False
8536,2024-05-24,14,457,54.29,True,Unknown,Economic Indicator,Decreasing,Premium,,,,False
9114,2024-10-25,95,397,15.22,True,Unknown,Unknown,Stable,Regular,,,,False
8962,2024-10-20,98,473,33.51,True,Unknown,Economic Indicator,Stable,Regular,,,,False
3799,2024-09-21,41,349,33.39,False,Festival,Competitor Pricing,Decreasing,Budget,,,,False
8341,2024-11-11,43,497,25.03,True,Unknown,Economic Indicator,Decreasing,Regular,,,,False
1268,2024-11-19,63,333,88.55,True,Festival,Weather,Increasing,Premium,,,,False
6752,2024-03-13,6,5,66.35,True,Unknown,Unknown,Stable,Regular,,,,False
6068,2024-02-25,23,86,30.29,True,Unknown,Unknown,Decreasing,Premium,,,,False
9068,2024-12-07,98,434,44.41,True,Festival,Competitor Pricing,Increasing,Premium,,,,False
9039,2024-06-14,97,190,22.94,False,Festival,Competitor Pricing,Decreasing,Budget,,,,False
8050,2024-10-27,74,492,91.37,True,Festival,Competitor Pricing,Decreasing,Premium,,,,False
7186,2024-09-04,31,113,64.25,False,Unknown,Economic Indicator,Increasing,Budget,,,,False
3563,2024-08-28,12,35,98.91,False,Festival,Economic Indicator,Decreasing,Premium,,,,False
7301,2024-04-16,86,217,87.52,False,Holiday,Economic Indicator,Stable,Regular,,,,False
8197,2024-07-03,40,29,26.12,False,Holiday,Economic Indicator,Decreasing,Regular,,,,False
8013,2024-10-26,12,341,94.12,False,Holiday,Economic Indicator,Increasing,Premium,,,,False
4971,2024-01-14,63,326,83.25,True,Festival,Competitor Pricing,Increasing,Budget,,,,False
2702,2024-01-24,85,59,9.39,True,Holiday,Economic Indicator,Increasing,Regular,,,,False
4220,2024-06-08,44,397,42.64,False,Festival,Weather,Increasing,Budget,,,,False
7279,2024-10-11,43,108,39.96,False,Holiday,Competitor Pricing,Decreasing,Budget,98.75,93.58,2.27,True
7819,2024-03-23,67,43,23.57,True,Festival,Weather,Decreasing,Budget,,,,False
4219,2024-04-13,1,300,79.55,True,Festival,Unknown,Decreasing,Premium,,,,False
4953,2024-07-17,77,297,34.78,True,Unknown,Competitor Pricing,Decreasing,Budget,,,,False
3943,2024-06-14,33,195,69.21,True,Unknown,Weather,Increasing,Budget,,,,False
7716,2024-03-23,72,402,19.57,False,Holiday,Weather,Stable,Regular,,,,False
8818,2024-04-21,55,105,15.37,False,Festival,Unknown,Stable,Regular,,,,False
5177,2024-08-05,86,444,61.13,True,Unknown,Economic Indicator,Increasing,Premium,,,,False
4919,2024-01-01,1,196,50.55,False,Unknown,Economic Indicator,Increasing,Premium,,,,False
8683,2024-10-21,13,149,27.48,False,Holiday,Economic Indicator,Decreasing,Premium,,,,False
6470,2024-09-20,24,355,16.38,True,Holiday,Economic Indicator,Increasing,Regular,,,,False
4073,2024-08-25,93,295,61.31,False,Unknown,Competitor Pricing,Decreasing,Budget,,,,False
5134,2024-03-27,86,237,88.09,False,Festival,Economic Indicator,Increasing,Budget,,,,False
8031,2024-12-08,8,140,11.9,False,Festival,Unknown,Decreasing,Budget,,,,False
6550,2024-09-24,24,310,9.24,False,Festival,Competitor Pricing,Increasing,Premium,,,,False
7558,2024-08-21,2,470,94.03,True,Holiday,Unknown,Decreasing,Premium,,,,False
3971,2024-11-20,35,408,43.03,True,Holiday,Competitor Pricing,Decreasing,Premium,,,,False
1232,2024-03-16,84,495,46.65,True,Holiday,Weather,Increasing,Regular,,,,False
7042,2024-05-18,8,159,51.67,False,Holiday,Economic Indicator,Increasing,Premium,,,,False
9910,2024-01-15,29,16,61.64,False,Unknown,Weather,Decreasing,Regular,,,,False
1234,2024-10-09,94,430,24.3,True,Holiday,Competitor Pricing,Stable,Regular,,,,False
6240,2024-05-27,95,312,38.16,False,Holiday,Unknown,Stable,Premium,,,,False
7101,2024-06-23,36,481,5.66,True,Festival,Competitor Pricing,Increasing,Premium,,,,False
1459,2024-12-11,40,186,21.06,True,Unknown,Weather,Increasing,Budget,,,,False
8500,2024-03-06,46,179,13.67,False,Unknown,Unknown,Decreasing,Regular,,,,False
3794,2024-01-16,40,477,17.93,False,Unknown,Economic Indicator,Decreasing,Budget,94.98,52.92,1.13,True
8556,2024-05-28,12,250,44.25,False,Unknown,Unknown,Stable,Premium,,,,False
1685,2024-06-22,17,356,25.78,False,Festival,Weather,Decreasing,Premium,,,,False
9622,2024-02-26,95,348,13.13,True,Unknown,Weather,Decreasing,Regular,,,,False
2656,2024-08-06,38,305,92.17,True,Holiday,Competitor Pricing,Decreasing,Regular,,,,False
4082,2024-05-12,37,430,40.21,True,Unknown,Economic Indicator,Decreasing,Budget,,,,False
6683,2024-08-06,26,241,36.88,False,Holiday,Weather,Decreasing,Regular,,,,False
4324,2024-02-23,68,270,23.76,False,Holiday,Weather,Stable,Regular,,,,False
4866,2024-02-24,68,22,40.09,False,Unknown,Weather,Decreasing,Premium,,,,False
2355,2024-07-25,85,45,21.11,False,Festival,Unknown,Decreasing,Premium,,,,False
8023,2024-04-01,28,274,52.7,True,Unknown,Weather,Stable,Regular,,,,False
2656,2024-06-06,55,426,85.26,False,Unknown,Weather,Decreasing,Regular,,,,False
9369,2024-03-25,3,108,24.3,True,Holiday,Economic Indicator,Increasing,Regular,,,,False
4559,2024-12-22,15,23,17.89,False,Unknown,Unknown,Increasing,Budget,,,,False
6704,2024-12-08,62,335,83.76,True,Holiday,Economic Indicator,Decreasing,Budget,,,,False
4891,2024-11-02,44,313,28.52,False,Holiday,Competitor Pricing,Stable,Regular,,,,False
2163,2024-02-03,21,220,23.17,True,Festival,Unknown,Decreasing,Regular,,,,False
6626,2024-10-11,52,124,29.53,True,Unknown,Competitor Pricing,Decreasing,Regular,,,,False
8500,2024-04-02,98,488,23.0,False,Holiday,Unknown,Stable,Premium,,,,False
8101,2024-11-23,98,398,53.3,True,Holiday,Economic Indicator,Stable,Regular,,,,False
6584,2024-10-09,59,401,89.18,False,Festival,Weather,Decreasing,Budget,,,,False
3179,2024-06-09,10,288,19.33,True,Festival,Economic Indicator,Stable,Regular,,,,False
6151,2024-06-11,42,145,38.98,False,Festival,Unknown,Increasing,Premium,,,,False
8268,2024-02-16,25,306,12.4,True,Unknown,Unknown,Decreasing,Budget,,,,False
5900,2024-10-16,86,327,7.84,True,Festival,Competitor Pricing,Stable,Regular,,,,False
2748,2024-03-18,10,246,87.03,False,Unknown,Weather,Decreasing,Budget,,,,False
4961,2024-09-18,99,498,42.27,False,Festival,Competitor Pricing,Increasing,Budget,,,,False
7428,2024-09-03,60,359,44.88,True,Unknown,Economic Indicator,Stable,Budget,,,,False
9527,2024-11-28,38,161,9.38,True,Festival,Economic Indicator,Increasing,Budget,,,,False
7308,2024-02-24,40,107,62.52,True,Festival,Competitor Pricing,Decreasing,Premium,,,,False
7452,2024-05-17,99,97,84.61,False,Unknown,Unknown,Increasing,Premium,,,,False
4689,2024-10-02,94,314,75.38,False,Holiday,Economic Indicator,Stable,Regular,,,,False
7005,2024-11-19,38,362,86.78,True,Holiday,Weather,Decreasing,Budget,,,,False
9409,2024-10-21,64,236,97.7,False,Festival,Weather,Increasing,Regular,,,,False
6406,2024-10-04,23,387,51.8,False,Unknown,Economic Indicator,Decreasing,Budget,,,,False
8216,2024-06-01,11,294,37.57,False,Unknown,Unknown,Stable,Premium,,,,False
4099,2024-11-10,18,60,12.22,True,Unknown,Unknown,Decreasing,Premium,,,,False
4478,2024-12-02,59,232,14.24,True,Unknown,Weather,Decreasing,Budget,,,,False
5039,2024-10-10,9,389,52.19,True,Holiday,Competitor Pricing,Stable,Budget,,,,False
2730,2024-11-29,6,154,58.99,False,Unknown,Unknown,Increasing,Budget,,,,False
6961,2024-05-16,42,435,28.81,True,Unknown,Competitor Pricing,Increasing,Budget,,,,False
3496,2024-08-14,40,312,52.42,True,Holiday,Economic Indicator,Increasing,Premium,,,,False
1460,2024-07-13,34,97,40.03,False,Festival,Weather,Increasing,Premium,,,,False
2887,2024-07-31,53,177,67.45,True,Festival,Economic Indicator,Decreasing,Premium,,,,False
9865,2024-05-24,16,236,42.94,False,Holiday,Weather,Decreasing,Budget,,,,False
5901,2024-08-26,93,160,86.11,False,Holiday,Competitor Pricing,Stable,Budget,,,,False
2997,2024-09-09,54,103,12.6,True,Holiday,Weather,Decreasing,Regular,,,,False
5989,2024-09-09,83,81,24.31,True,Festival,Competitor Pricing,Stable,Budget,,,,False
2734,2024-10-15,69,461,25.74,True,Unknown,Economic Indicator,Increasing,Regular,,,,False
6347,2024-12-23,28,460,76.13,False,Festival,Weather,Stable,Regular,,,,False
6529,2024-03-24,4,438,96.32,True,Festival,Unknown,Increasing,Regular,,,,False
3516,2024-02-29,17,243,61.17,True,Unknown,Economic Indicator,Stable,Premium,,,,False
1885,2024-11-21,18,336,18.3,True,Festival,Economic Indicator,Stable,Budget,,,,False
1277,2024-06-28,39,435,84.68,False,Unknown,Economic Indicator,Decreasing,Budget,,,,False
6277,2024-10-17,45,391,91.49,True,Unknown,Economic Indicator,Decreasing,Premium,,,,False
9129,2024-06-21,88,314,39.97,True,Festival,Competitor Pricing,Stable,Regular,,,,False
7722,2024-05-10,91,414,72.18,False,Festival,Weather,Decreasing,Budget,,,,False
7007,2024-03-05,29,426,40.22,False,Unknown,Weather,Increasing,Regular,,,,False
2291,2024-07-22,60,233,22.96,False,Holiday,Unknown,Stable,Premium,,,,False
2272,2024-08-04,99,76,89.34,True,Holiday,Unknown,Decreasing,Premium,24.25,9.5,1.71,True
2573,2024-06-19,2,15,75.95,True,Festival,Economic Indicator,Decreasing,Regular,,,,False
2984,2024-11-09,53,378,68.13,False,Festival,Unknown,Decreasing,Regular,,,,False
2419,2024-05-19,45,202,53.19,False,Holiday,Weather,Decreasing,Budget,,,,False
2380,2024-08-08,70,484,42.78,True,Holiday,Unknown,Stable,Premium,,,,False
1473,2024-10-22,25,41,94.11,True,Unknown,Unknown,Stable,Regular,,,,False
5124,2024-11-17,67,485,94.53,True,Festival,Weather,Decreasing,Budget,,,,False
6583,2024-05-07,26,1,57.43,False,Unknown,Weather,Stable,Premium,,,,False
2004,2024-07-30,43,4,49.56,True,Festival,Economic Indicator,Stable,Regular,,,,False
7778,2024-07-15,53,400,83.0,True,Festival,Unknown,Decreasing,Regular,,,,False
6375,2024-12-06,59,342,46.39,False,Unknown,Weather,Increasing,Premium,,,,False
4120,2024-02-01,96,437,24.73,True,Holiday,Unknown,Stable,Budget,,,,False
6354,2024-07-03,65,158,67.86,True,Holiday,Weather,Increasing,Premium,,,,False
7370,2024-08-12,88,342,45.87,False,Unknown,Competitor Pricing,Decreasing,Premium,,,,False
2416,2024-05-11,65,420,21.26,False,Festival,Weather,Increasing,Budget,,,,False
2667,2024-09-30,48,167,49.33,True,Festival,Unknown,Decreasing,Premium,,,,False
2552,2024-06-11,51,204,16.91,True,Unknown,Competitor Pricing,Stable,Premium,,,,False
4638,2024-09-09,70,108,49.21,False,Festival,Competitor Pricing,Increasing,Premium,,,,False
5119,2024-01-21,49,489,69.35,True,Holiday,Economic Indicator,Stable,Premium,,,,False
2397,2024-07-19,82,323,44.07,False,Festival,Unknown,Decreasing,Premium,,,,False
2993,2024-02-10,92,427,96.09,False,Holiday,Unknown,Stable,Regular,,,,False
7969,2024-05-26,97,128,41.59,False,Festival,Weather,Stable,Budget,,,,False
4715,2024-01-24,7,347,91.95,True,Festival,Weather,Decreasing,Regular,,,,False
8584,2024-08-05,38,184,35.31,False,Unknown,Weather,Stable,Premium,,,,False
2509,2024-07-01,98,144,26.21,False,Festival,Economic Indicator,Stable,Regular,,,,False
7641,2024-08-07,59,279,14.23,True,Holiday,Weather,Increasing,Premium,,,,False
3722,2024-06-12,70,57,20.35,False,Holiday,Economic Indicator,Decreasing,Premium,,,,False
7625,2024-02-19,11,294,6.23,True,Unknown,Unknown,Increasing,Budget,,,,False
5275,2024-08-25,4,244,97.97,False,Unknown,Economic Indicator,Increasing,Budget,,,,False
6597,2024-11-05,11,424,70.14,False,Unknown,Unknown,Decreasing,Regular,,,,False
8416,2024-05-13,5,372,43.92,True,Holiday,Economic Indicator,Increasing,Premium,,,,False
3555,2024-03-04,12,154,7.22,False,Holiday,Economic Indicator,Decreasing,Regular,,,,False
7962,2024-10-15,85,278,69.02,False,Holiday,Economic Indicator,Stable,Regular,,,,False
5432,2024-07-25,49,467,88.07,False,Holiday,Competitor Pricing,Decreasing,Budget,,,,False
7311,2024-07-22,56,357,95.85,False,Holiday,Competitor Pricing,Stable,Budget,,,,False
3468,2024-09-11,41,265,69.54,True,Festival,Economic Indicator,Stable,Regular,,,,False
3632,2024-06-28,81,400,64.99,False,Festival,Economic Indicator,Stable,Premium,,,,False
7375,2024-10-18,78,37,56.49,True,Unknown,Economic Indicator,Stable,Budget,,,,False
2599,2024-01-14,76,126,55.7,True,Holiday,Economic Indicator,Stable,Regular,,,,False
1097,2024-08-23,92,383,75.44,False,Festival,Economic Indicator,Decreasing,Regular,,,,False
4839,2024-12-23,46,267,67.07,True,Unknown,Unknown,Increasing,Budget,,,,False
2770,2024-03-08,29,423,84.76,False,Holiday,Economic Indicator,Increasing,Regular,,,,False
8857,2024-05-05,23,198,74.53,False,Unknown,Weather,Decreasing,Premium,,,,False
1750,2024-04-05,34,87,70.84,True,Unknown,Economic Indicator,Decreasing,Regular,,,,False
4777,2024-09-26,52,309,50.53,True,Unknown,Competitor Pricing,Decreasing,Premium,,,,False
6728,2024-07-31,57,425,27.76,False,Unknown,Weather,Decreasing,Premium,,,,False
2650,2024-02-11,13,436,73.03,False,Festival,Weather,Increasing,Regular,,,,False
2347,2024-01-03,25,402,27.11,True,Festival,Weather,Increasing,Premium,,,,False
6081,2024-08-16,35,209,11.1,False,Unknown,Weather,Decreasing,Premium,,,,False
5927,2024-12-07,7,406,41.45,False,Festival,Competitor Pricing,Stable,Regular,,,,False
3385,2024-03-06,56,304,69.08,False,Festival,Economic Indicator,Increasing,Premium,,,,False
6278,2024-09-05,85,451,68.1,True,Unknown,Competitor Pricing,Stable,Premium,,,,False
4574,2024-07-24,19,59,35.15,False,Holiday,Unknown,Increasing,Premium,,,,False
4042,2024-05-26,77,216,51.19,True,Holiday,Economic Indicator,Stable,Budget,,,,False
1965,2024-10-15,42,362,63.51,False,Festival,Economic Indicator,Decreasing,Regular,,,,False
1345,2024-08-01,95,358,13.78,False,Holiday,Weather,Decreasing,Premium,,,,False
9084,2024-03-29,70,348,59.49,False,Holiday,Competitor Pricing,Decreasing,Regular,,,,False
6149,2024-07-03,23,498,24.04,True,Holiday,Competitor Pricing,Decreasing,Premium,,,,False
5960,2024-01-25,97,239,40.03,True,Unknown,Unknown,Increasing,Premium,,,,False
5535,2024-03-20,45,5,76.84,False,Unknown,Unknown,Stable,Regular,,,,False
5864,2024-07-02,53,6,42.82,False,Festival,Competitor Pricing,Decreasing,Premium,,,,False
3790,2024-05-07,98,10,52.05,False,Holiday,Weather,Decreasing,Budget,,,,False
1614,2024-03-10,71,104,40.78,False,Holiday,Unknown,Decreasing,Regular,,,,False
7672,2024-06-27,64,93,8.97,True,Festival,Unknown,Stable,Premium,,,,False
8155,2024-06-22,43,62,38.29,True,Holiday,Economic Indicator,Decreasing,Premium,,,,False
7705,2024-12-12,63,322,80.16,False,Holiday,Competitor Pricing,Increasing,Premium,,,,False
8184,2024-03-23,77,164,21.63,True,Festival,Unknown,Stable,Regular,,,,False
6411,2024-05-29,62,15,28.9,True,Holiday,Economic Indicator,Decreasing,Budget,,,,False
7573,2024-07-21,22,240,53.65,False,Festival,Competitor Pricing,Stable,Regular,,,,False
9692,2024-05-13,37,413,47.97,False,Festival,Economic Indicator,Increasing,Regular,,,,False
6177,2024-12-28,80,271,56.75,False,Holiday,Economic Indicator,Stable,Regular,,,,False
2230,2024-08-19,72,188,84.87,True,Festival,Unknown,Decreasing,Budget,,,,False
1191,2024-03-01,69,26,42.06,False,Holiday,Competitor Pricing,Increasing,Premium,,,,False
8693,2024-05-16,41,175,26.29,True,Unknown,Economic Indicator,Decreasing,Regular,,,,False
8595,2024-12-02,20,385,14.93,False,Festival,Economic Indicator,Increasing,Premium,,,,False
8695,2024-04-03,73,381,45.64,False,Holiday,Competitor Pricing,Increasing,Regular,,,,False
1735,2024-02-12,26,163,46.38,False,Holiday,Unknown,Stable,Premium,,,,False
7094,2024-11-04,33,277,43.13,False,Unknown,Competitor Pricing,Stable,Regular,,,,False
1991,2024-04-05,32,28,57.64,True,Unknown,Competitor Pricing,Stable,Regular,,,,False
5959,2024-11-01,57,7,9.63,False,Holiday,Competitor Pricing,Decreasing,Budget,,,,False
2425,2024-02-27,96,110,96.79,False,Holiday,Economic Indicator,Decreasing,Premium,,,,False
5826,2024-03-07,64,170,43.57,False,Festival,Economic Indicator,Increasing,Regular,,,,False
6978,2024-07-05,12,39,72.03,True,Unknown,Unknown,Decreasing,Regular,,,,False
7379,2024-07-07,67,91,53.2,False,Festival,Economic Indicator,Increasing,Regular,,,,False
7170,2024-05-02,5,403,27.93,True,Holiday,Unknown,Increasing,Regular,,,,False
5783,2024-03-30,94,355,24.42,True,Festival,Competitor Pricing,Decreasing,Budget,,,,False
8062,2024-05-18,23,42,68.66,True,Holiday,Economic Indicator,Stable,Premium,,,,False
1488,2024-05-07,14,286,28.64,False,Holiday,Economic Indicator,Increasing,Budget,,,,False
7081,2024-06-17,73,489,16.09,True,Holiday,Competitor Pricing,Stable,Budget,,,,False
4502,2024-06-04,45,238,68.39,True,Holiday,Competitor Pricing,Increasing,Premium,,,,False
2755,2024-09-27,11,480,34.44,False,Festival,Competitor Pricing,Stable,Premium,,,,False
8429,2024-09-25,54,377,25.34,True,Festival,Economic Indicator,Increasing,Premium,,,,False
9545,2024-12-24,34,377,36.41,False,Holiday,Competitor Pricing,Stable,Budget,21.39,11.05,1.33,True
6876,2024-04-19,39,102,88.18,True,Festival,Weather,Stable,Premium,,,,False
3428,2024-12-03,77,250,84.38,False,Festival,Unknown,Increasing,Budget,,,,False
3678,2024-04-15,88,70,6.39,False,Unknown,Unknown,Increasing,Regular,58.29,51.45,1.58,True
8474,2024-12-12,21,440,62.39,True,Festival,Economic Indicator,Decreasing,Budget,,,,False
5614,2024-05-28,30,66,82.68,False,Holiday,Unknown,Stable,Regular,,,,False
8036,2024-07-27,66,396,11.27,False,Unknown,Economic Indicator,Stable,Regular,,,,False
5535,2024-06-07,82,128,67.39,False,Holiday,Economic Indicator,Increasing,Premium,,,,False
3117,2024-11-01,38,462,14.02,True,Holiday,Economic Indicator,Increasing,Premium,,,,False
1156,2024-04-22,77,188,36.17,True,Holiday,Weather,Decreasing,Regular,,,,False
4059,2024-06-20,48,498,13.44,False,Festival,Weather,Decreasing,Budget,,,,False
4945,2024-12-08,67,325,68.99,True,Holiday,Competitor Pricing,Increasing,Budget,,,,False
5237,2024-07-11,65,292,38.08,True,Holiday,Economic Indicator,Stable,Premium,,,,False
8202,2024-09-28,86,144,58.6,False,Festival,Weather,Stable,Budget,,,,False
3736,2024-06-10,69,280,81.74,False,Unknown,Competitor Pricing,Increasing,Budget,,,,False
7064,2024-09-30,70,201,42.63,True,Holiday,Unknown,Stable,Premium,,,,False
3441,2024-10-19,8,206,17.16,False,Festival,Economic Indicator,Increasing,Regular,,,,False
2544,2024-11-20,18,337,42.27,True,Holiday,Weather,Decreasing,Budget,,,,False
1523,2024-10-19,88,108,53.45,False,Unknown,Weather,Stable,Regular,,,,False
5538,2024-12-01,26,351,64.91,True,Holiday,Weather,Stable,Premium,,,,False
5241,2024-11-03,12,431,51.83,False,Unknown,Competitor Pricing,Increasing,Regular,,,,False
1408,2024-11-25,94,159,48.53,True,Festival,Competitor Pricing,Increasing,Budget,,,,False
3075,2024-03-08,10,40,47.31,False,Holiday,Economic Indicator,Increasing,Budget,,,,False
4110,2024-02-15,33,106,85.66,False,Unknown,Economic Indicator,Stable,Budget,,,,False
8707,2024-03-23,50,434,50.3,True,Holiday,Weather,Decreasing,Budget,,,,False
7032,2024-12-24,40,271,53.64,False,Holiday,Competitor Pricing,Increasing,Regular,,,,False
1935,2024-07-31,43,30,7.6,True,Unknown,Competitor Pricing,Decreasing,Regular,,,,False
6012,2024-08-21,8,497,52.9,True,Festival,Competitor Pricing,Stable,Regular,,,,False
8644,2024-12-19,63,299,45.6,True,Holiday,Competitor Pricing,Increasing,Regular,,,,False
7402,2024-04-20,80,179,19.27,True,Holiday,Economic Indicator,Decreasing,Regular,,,,False
7106,2024-05-13,16,249,6.78,True,Holiday,Weather,Increasing,Budget,,,,False
6041,2024-06-08,10,92,73.74,False,Festival,Weather,Increasing,Budget,,,,False
4882,2024-05-08,88,273,85.55,True,Festival,Weather,Increasing,Premium,,,,False
8251,2024-03-05,72,345,14.09,False,Holiday,Unknown,Stable,Regular,,,,False
7199,2024-03-27,61,2,19.45,True,Holiday,Economic Indicator,Decreasing,Budget,,,,False
5548,2024-06-22,3,189,38.25,False,Festival,Competitor Pricing,Increasing,Budget,,,,False
7550,2024-10-22,25,55,61.43,True,Unknown,Weather,Increasing,Regular,,,,False
6994,2024-01-09,28,167,92.03,False,Holiday,Economic Indicator,Increasing,Premium,,,,False
5856,2024-01-12,88,104,35.45,True,Holiday,Economic Indicator,Stable,Budget,,,,False
3717,2024-01-21,59,289,82.51,True,Festival,Economic Indicator,Stable,Regular,,,,False
8791,2024-10-22,5,358,7.43,False,Unknown,Unknown,Decreasing,Premium,,,,False
4743,2024-08-14,40,9,18.42,True,Unknown,Competitor Pricing,Decreasing,Budget,,,,False
6875,2024-08-31,70,220,78.15,True,Festival,Weather,Increasing,Premium,,,,False
4336,2024-02-23,9,378,62.19,True,Unknown,Unknown,Stable,Regular,,,,False
6397,2024-10-16,57,420,26.25,True,Unknown,Competitor Pricing,Stable,Premium,,,,False
9739,2024-06-25,14,230,56.49,True,Festival,Competitor Pricing,Increasing,Regular,,,,False
8611,2024-12-06,80,360,33.38,True,Holiday,Economic Indicator,Stable,Regular,,,,False
4152,2024-12-15,65,187,99.38,False,Holiday,Unknown,Decreasing,Budget,,,,False
2188,2024-10-30,89,106,85.25,True,Holiday,Competitor Pricing,Stable,Regular,,,,False
9543,2024-01-20,33,292,68.42,False,Holiday,Weather,Stable,Regular,,,,False
3105,2024-09-14,81,307,87.81,True,Unknown,Weather,Stable,Premium,,,,False
5383,2024-07-06,49,88,22.95,True,Unknown,Unknown,Increasing,Premium,,,,False
9281,2024-05-12,61,131,83.51,False,Holiday,Economic Indicator,Increasing,Budget,,,,False
9371,2024-06-02,27,418,42.21,False,Holiday,Unknown,Decreasing,Premium,,,,False
5762,2024-05-16,22,192,74.37,False,Holiday,Weather,Increasing,Premium,,,,False
6745,2024-03-13,15,101,11.07,False,Festival,Unknown,Increasing,Budget,,,,False
9252,2024-02-06,12,409,25.95,True,Unknown,Economic Indicator,Increasing,Premium,,,,False
4759,2024-03-01,91,324,87.66,True,Holiday,Competitor Pricing,Stable,Budget,,,,False
4009,2024-05-02,25,135,73.91,True,Festival,Economic Indicator,Increasing,Budget,,,,False
9537,2024-09-18,76,31,73.05,False,Holiday,Unknown,Stable,Premium,,,,False
9101,2024-10-23,78,395,97.53,False,Unknown,Unknown,Decreasing,Premium,,,,False
1302,2024-11-28,29,165,74.92,False,Unknown,Economic Indicator,Stable,Regular,,,,False
6626,2024-05-30,76,35,82.78,False,Festival,Economic Indicator,Decreasing,Regular,,,,False
6189,2024-10-28,78,448,77.64,False,Holiday,Competitor Pricing,Decreasing,Budget,,,,False
1457,2024-05-16,31,246,86.07,True,Festival,Weather,Stable,Regular,,,,False
9734,2024-06-10,32,122,20.35,False,Unknown,Unknown,Stable,Premium,,,,False
2076,2024-02-10,56,442,5.99,False,Unknown,Competitor Pricing,Stable,Regular,,,,False
8752,2024-03-09,68,294,63.35,True,Unknown,Competitor Pricing,Decreasing,Premium,,,,False
6174,2024-07-16,61,101,89.22,True,Holiday,Economic Indicator,Stable,Premium,,,,False
5147,2024-02-04,64,244,30.52,True,Unknown,Weather,Decreasing,Regular,,,,False
1789,2024-06-26,9,163,61.49,True,Unknown,Weather,Increasing,Regular,,,,False
9528,2024-01-19,77,473,73.24,True,Festival,Competitor Pricing,Stable,Premium,,,,False
8944,2024-06-22,78,105,91.44,True,Festival,Unknown,Decreasing,Regular,,,,False
2210,2024-05-31,65,226,15.6,False,Unknown,Weather,Stable,Premium,,,,False
2624,2024-01-22,17,121,49.76,False,Holiday,Weather,Stable,Premium,,,,False
7354,2024-10-16,2,433,18.67,True,Unknown,Competitor Pricing,Stable,Premium,,,,False
2807,2024-07-18,84,387,36.05,True,Holiday,Economic Indicator,Decreasing,Budget,,,,False
1369,2024-03-27,2,333,92.55,False,Holiday,Weather,Stable,Premium,,,,False
6937,2024-09-06,47,88,46.28,True,Unknown,Competitor Pricing,Decreasing,Budget,,,,False
7386,2024-04-01,7,387,24.56,False,Unknown,Unknown,Decreasing,Premium,,,,False
5953,2024-10-28,86,446,73.9,True,Festival,Weather,Decreasing,Premium,,,,False
4363,2024-03-31,73,295,53.35,True,Unknown,Weather,Stable,Premium,,,,False
8798,2024-04-17,72,362,16.59,False,Unknown,Competitor Pricing,Decreasing,Regular,,,,False
7145,2024-08-17,94,129,35.21,False,Festival,Economic Indicator,Increasing,Premium,,,,False
3329,2024-01-02,56,172,75.95,True,Festival,Weather,Stable,Regular,,,,False
1846,2024-02-26,56,19,78.66,True,Holiday,Unknown,Stable,Budget,,,,False
4037,2024-07-03,25,347,41.52,True,Holiday,Unknown,Increasing,Premium,,,,False
3126,2024-02-08,30,120,38.37,True,Unknown,Competitor Pricing,Decreasing,Regular,,,,False
2868,2024-06-28,45,243,25.31,False,Holiday,Economic Indicator,Stable,Regular,23.87,36.91,1.16,True
3342,2024-02-29,43,476,24.35,False,Festival,Weather,Stable,Premium,90.55,28.11,2.09,True
9825,2024-04-24,28,16,26.4,True,Unknown,Competitor Pricing,Decreasing,Budget,,,,False
5546,2024-05-18,49,300,17.27,False,Festival,Economic Indicator,Decreasing,Regular,,,,False
7736,2024-08-07,21,169,70.09,True,Festival,Economic Indicator,Decreasing,Budget,,,,False
7987,2024-10-17,20,312,83.14,True,Festival,Economic Indicator,Increasing,Premium,,,,False
5462,2024-09-03,84,113,66.98,False,Holiday,Weather,Increasing,Budget,,,,False
7643,2024-01-15,96,468,54.95,True,Festival,Unknown,Increasing,Regular,,,,False
9059,2024-02-21,23,200,99.88,True,Holiday,Economic Indicator,Stable,Regular,,,,False
6346,2024-01-15,63,339,69.15,True,Holiday,Competitor Pricing,Stable,Regular,,,,False
5755,2024-05-28,66,62,44.17,True,Festival,Competitor Pricing,Stable,Regular,,,,False
3295,2024-04-06,65,103,62.96,True,Unknown,Competitor Pricing,Stable,Budget,,,,False
3477,2024-03-28,1,78,84.79,True,Unknown,Competitor Pricing,Increasing,Regular,,,,False
6483,2024-09-29,88,157,40.27,True,Festival,Economic Indicator,Stable,Premium,,,,False
5518,2024-09-26,20,104,87.62,True,Unknown,Economic Indicator,Stable,Budget,,,,False
2340,2024-08-28,93,195,55.79,True,Holiday,Competitor Pricing,Decreasing,Regular,,,,False
8794,2024-05-22,53,222,37.66,False,Festival,Competitor Pricing,Increasing,Premium,,,,False
7274,2024-11-23,64,9,18.12,False,Holiday,Competitor Pricing,Increasing,Premium,,,,False
8834,2024-04-25,51,118,23.85,True,Holiday,Weather,Increasing,Regular,,,,False
