product_id,store_id,date,sales_quantity,price,promotions,seasonality_factors,external_factors,demand_trend,customer_segments,price_opt,competitor_prices,elasticity_index,has_pricing_data,price_vs_competitor_pct,discount_pct,promo_flag,revenue,promo_x_elasticity,daily_sales_lag_7,daily_sales_lag_14,daily_rolling_mean_7,daily_rolling_std_7
6615,74,2024-07-01,484,15.97,0,Holiday,Competitor Pricing,Increasing,Premium,,,,0,,,0,7729.48,0.0,4793.0,9130.0,6101.285714285715,1255.8581016295457
2741,90,2024-07-01,133,7.33,1,Festival,Economic Indicator,Decreasing,Premium,,,,0,,,1,974.89,0.0,4793.0,9130.0,6101.285714285715,1255.8581016295457
6312,63,2024-07-01,191,88.77,0,Holiday,Unknown,Stable,Regular,,,,0,,,0,16955.07,0.0,4793.0,9130.0,6101.285714285715,1255.8581016295457
7638,65,2024-07-01,122,32.57,0,Unknown,Unknown,Decreasing,Premium,,,,0,,,0,3973.54,0.0,4793.0,9130.0,6101.285714285715,1255.8581016295457
3624,18,2024-07-01,463,87.53,1,Holiday,Economic Indicator,Stable,Premium,,,,0,,,1,40526.39,0.0,4793.0,9130.0,6101.285714285715,1255.8581016295457
2697,24,2024-07-01,373,75.11,1,Holiday,Competitor Pricing,Increasing,Budget,,,,0,,,1,28016.03,0.0,4793.0,9130.0,6101.285714285715,1255.8581016295457
8349,62,2024-07-01,385,51.7,0,Festival,Competitor Pricing,Increasing,Budget,,,,0,,,0,19904.5,0.0,4793.0,9130.0,6101.285714285715,1255.8581016295457
6381,31,2024-07-01,485,83.77,0,Festival,Weather,Decreasing,Regular,,,,0,,,0,40628.45,0.0,4793.0,9130.0,6101.285714285715,1255.8581016295457
7852,35,2024-07-01,259,19.95,0,Unknown,Economic Indicator,Decreasing,Regular,,,,0,,,0,5167.05,0.0,4793.0,9130.0,6101.285714285715,1255.8581016295457
9668,22,2024-07-01,205,86.98,0,Holiday,Competitor Pricing,Stable,Regular,,,,0,,,0,17830.9,0.0,4793.0,9130.0,6101.285714285715,1255.8581016295457
2509,98,2024-07-01,144,26.21,0,Festival,Economic Indicator,Stable,Regular,,,,0,,,0,3774.24,0.0,4793.0,9130.0,6101.285714285715,1255.8581016295457
8957,60,2024-07-01,86,67.26,1,Unknown,Competitor Pricing,Increasing,Budget,,,,0,,,1,5784.36,0.0,4793.0,9130.0,6101.285714285715,1255.8581016295457
8010,9,2024-07-01,327,45.24,1,Unknown,Unknown,Decreasing,Regular,,,,0,,,1,14793.48,0.0,4793.0,9130.0,6101.285714285715,1255.8581016295457
5468,18,2024-07-01,477,23.78,1,Festival,Competitor Pricing,Increasing,Regular,,,,0,,,1,11343.06,0.0,4793.0,9130.0,6101.285714285715,1255.8581016295457
6880,17,2024-07-01,26,62.77,0,Holiday,Competitor Pricing,Decreasing,Premium,,,,0,,,0,1632.02,0.0,4793.0,9130.0,6101.285714285715,1255.8581016295457
9161,7,2024-07-01,401,63.38,0,Holiday,Competitor Pricing,Increasing,Regular,,,,0,,,0,25415.38,0.0,4793.0,9130.0,6101.285714285715,1255.8581016295457
5596,3,2024-07-01,18,20.5,0,Holiday,Economic Indicator,Decreasing,Premium,,,,0,,,0,369.0,0.0,4793.0,9130.0,6101.285714285715,1255.8581016295457
9449,38,2024-07-01,383,63.56,1,Festival,Competitor Pricing,Decreasing,Premium,,,,0,,,1,24343.48,0.0,4793.0,9130.0,6101.285714285715,1255.8581016295457
3591,94,2024-07-01,39,34.09,1,Holiday,Unknown,Increasing,Regular,,,,0,,,1,1329.51,0.0,4793.0,9130.0,6101.285714285715,1255.8581016295457
7778,66,2024-07-02,370,5.7,1,Holiday,Economic Indicator,Decreasing,Regular,,,,0,,,1,2109.0,0.0,5711.0,6218.0,6296.0,1117.218570080773
6917,9,2024-07-02,3,17.49,0,Festival,Weather,Decreasing,Budget,,,,0,,,0,52.47,0.0,5711.0,6218.0,6296.0,1117.218570080773
8629,46,2024-07-02,53,20.81,1,Holiday,Economic Indicator,Stable,Budget,,,,0,,,1,1102.93,0.0,5711.0,6218.0,6296.0,1117.218570080773
6215,10,2024-07-02,480,68.93,1,Festival,Unknown,Increasing,Regular,,,,0,,,1,33086.4,0.0,5711.0,6218.0,6296.0,1117.218570080773
5864,53,2024-07-02,6,42.82,0,Festival,Competitor Pricing,Decreasing,Premium,,,,0,,,0,256.92,0.0,5711.0,6218.0,6296.0,1117.218570080773
6260,99,2024-07-02,131,61.42,0,Unknown,Competitor Pricing,Increasing,Budget,,,,0,,,0,8046.02,0.0,5711.0,6218.0,6296.0,1117.218570080773
6625,29,2024-07-02,252,58.02,0,Unknown,Unknown,Stable,Premium,,,,0,,,0,14621.04,0.0,5711.0,6218.0,6296.0,1117.218570080773
9303,27,2024-07-02,196,12.26,1,Holiday,Weather,Decreasing,Regular,,,,0,,,1,2402.96,0.0,5711.0,6218.0,6296.0,1117.218570080773
1349,36,2024-07-02,93,47.31,1,Unknown,Unknown,Increasing,Budget,,,,0,,,1,4399.83,0.0,5711.0,6218.0,6296.0,1117.218570080773
7963,1,2024-07-02,167,34.86,0,Unknown,Competitor Pricing,Decreasing,Premium,,,,0,,,0,5821.62,0.0,5711.0,6218.0,6296.0,1117.218570080773
8214,16,2024-07-02,477,88.9,0,Holiday,Weather,Decreasing,Budget,,,,0,,,0,42405.3,0.0,5711.0,6218.0,6296.0,1117.218570080773
4190,27,2024-07-02,133,86.93,1,Unknown,Unknown,Increasing,Premium,,,,0,,,1,11561.69,0.0,5711.0,6218.0,6296.0,1117.218570080773
9295,47,2024-07-02,210,46.07,1,Holiday,Unknown,Increasing,Premium,,,,0,,,1,9674.7,0.0,5711.0,6218.0,6296.0,1117.218570080773
2450,18,2024-07-02,480,35.02,1,Holiday,Competitor Pricing,Increasing,Regular,,,,0,,,1,16809.6,0.0,5711.0,6218.0,6296.0,1117.218570080773
3590,70,2024-07-02,114,15.7,1,Unknown,Competitor Pricing,Stable,Regular,,,,0,,,1,1789.8,0.0,5711.0,6218.0,6296.0,1117.218570080773
9509,76,2024-07-02,374,66.98,0,Holiday,Competitor Pricing,Decreasing,Budget,,,,0,,,0,25050.52,0.0,5711.0,6218.0,6296.0,1117.218570080773
4762,81,2024-07-02,47,99.58,0,Holiday,Weather,Decreasing,Budget,,,,0,,,0,4680.26,0.0,5711.0,6218.0,6296.0,1117.218570080773
8485,16,2024-07-02,457,77.44,0,Unknown,Economic Indicator,Stable,Budget,,,,0,,,0,35390.08,0.0,5711.0,6218.0,6296.0,1117.218570080773
9036,72,2024-07-02,29,17.24,1,Festival,Competitor Pricing,Increasing,Regular,,,,0,,,1,499.96,0.0,5711.0,6218.0,6296.0,1117.218570080773
9682,94,2024-07-02,321,88.63,1,Holiday,Weather,Stable,Budget,,,,0,,,1,28450.23,0.0,5711.0,6218.0,6296.0,1117.218570080773
9729,80,2024-07-02,446,33.02,1,Festival,Unknown,Stable,Budget,,,,0,,,1,14726.92,0.0,5711.0,6218.0,6296.0,1117.218570080773
8804,88,2024-07-03,397,38.21,0,Holiday,Weather,Decreasing,Budget,,,,0,,,0,15169.37,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
9981,21,2024-07-03,62,44.49,0,Festival,Competitor Pricing,Increasing,Premium,,,,0,,,0,2758.38,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
4858,85,2024-07-03,494,67.49,0,Holiday,Unknown,Stable,Budget,,,,0,,,0,33340.06,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
6566,8,2024-07-03,325,43.28,1,Festival,Unknown,Increasing,Budget,,,,0,,,1,14066.0,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
1252,82,2024-07-03,10,42.78,1,Festival,Unknown,Decreasing,Budget,,,,0,,,1,427.8,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
8197,40,2024-07-03,29,26.12,0,Holiday,Economic Indicator,Decreasing,Regular,,,,0,,,0,757.48,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
9123,45,2024-07-03,23,87.23,1,Festival,Unknown,Increasing,Premium,97.02,93.37,0.64,1,-0.0658,-0.1122,1,2006.29,0.64,5959.0,6637.0,6171.428571428572,1235.6551375879976
8010,38,2024-07-03,431,14.82,1,Unknown,Unknown,Decreasing,Premium,,,,0,,,1,6387.42,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
1688,87,2024-07-03,76,47.93,0,Festival,Economic Indicator,Decreasing,Budget,,,,0,,,0,3642.68,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
6149,23,2024-07-03,498,24.04,1,Holiday,Competitor Pricing,Decreasing,Premium,,,,0,,,1,11971.92,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
4466,52,2024-07-03,324,55.48,1,Holiday,Economic Indicator,Increasing,Budget,,,,0,,,1,17975.52,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
5433,36,2024-07-03,449,27.38,0,Holiday,Economic Indicator,Stable,Regular,,,,0,,,0,12293.62,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
5914,35,2024-07-03,331,77.84,1,Festival,Unknown,Decreasing,Budget,,,,0,,,1,25765.04,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
2703,90,2024-07-03,239,78.42,1,Unknown,Weather,Decreasing,Budget,,,,0,,,1,18742.38,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
6330,90,2024-07-03,354,44.33,0,Holiday,Economic Indicator,Stable,Regular,,,,0,,,0,15692.82,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
6327,87,2024-07-03,233,71.61,1,Festival,Competitor Pricing,Decreasing,Budget,,,,0,,,1,16685.13,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
4037,25,2024-07-03,347,41.52,1,Holiday,Unknown,Increasing,Premium,,,,0,,,1,14407.44,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
4001,33,2024-07-03,51,95.5,1,Festival,Economic Indicator,Decreasing,Premium,,,,0,,,1,4870.5,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
6354,65,2024-07-03,158,67.86,1,Holiday,Weather,Increasing,Premium,,,,0,,,1,10721.88,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
4624,95,2024-07-03,135,74.48,1,Festival,Weather,Decreasing,Budget,,,,0,,,1,10054.8,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
7490,55,2024-07-03,317,83.14,0,Holiday,Unknown,Stable,Budget,,,,0,,,0,26355.38,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
5472,42,2024-07-03,485,41.55,1,Holiday,Weather,Decreasing,Budget,,,,0,,,1,20151.75,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
5539,88,2024-07-03,480,62.55,1,Festival,Weather,Stable,Premium,,,,0,,,1,30024.0,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
3665,6,2024-07-03,103,58.94,0,Festival,Competitor Pricing,Increasing,Budget,,,,0,,,0,6070.82,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
9301,10,2024-07-03,112,24.77,1,Holiday,Unknown,Increasing,Regular,,,,0,,,1,2774.24,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
7556,71,2024-07-03,383,43.51,1,Holiday,Weather,Stable,Premium,,,,0,,,1,16664.33,0.0,5959.0,6637.0,6171.428571428572,1235.6551375879976
5350,21,2024-07-04,194,61.07,0,Festival,Competitor Pricing,Decreasing,Budget,,,,0,,,0,11847.58,0.0,8151.0,9086.0,6298.142857142857,1255.5600912967632
9098,9,2024-07-04,462,25.21,0,Festival,Competitor Pricing,Decreasing,Budget,,,,0,,,0,11647.02,0.0,8151.0,9086.0,6298.142857142857,1255.5600912967632
7424,5,2024-07-04,325,81.21,1,Unknown,Economic Indicator,Stable,Premium,,,,0,,,1,26393.25,0.0,8151.0,9086.0,6298.142857142857,1255.5600912967632
5292,44,2024-07-04,432,84.72,1,Festival,Economic Indicator,Stable,Premium,,,,0,,,1,36599.04,0.0,8151.0,9086.0,6298.142857142857,1255.5600912967632
3272,18,2024-07-04,347,86.52,1,Festival,Competitor Pricing,Increasing,Budget,,,,0,,,1,30022.44,0.0,8151.0,9086.0,6298.142857142857,1255.5600912967632
5494,81,2024-07-04,236,31.2,1,Festival,Weather,Increasing,Premium,,,,0,,,1,7363.2,0.0,8151.0,9086.0,6298.142857142857,1255.5600912967632
6700,48,2024-07-04,412,71.25,0,Unknown,Weather,Increasing,Budget,,,,0,,,0,29355.0,0.0,8151.0,9086.0,6298.142857142857,1255.5600912967632
9605,33,2024-07-04,313,90.53,1,Holiday,Competitor Pricing,Increasing,Premium,,,,0,,,1,28335.89,0.0,8151.0,9086.0,6298.142857142857,1255.5600912967632
6248,82,2024-07-04,213,58.52,0,Holiday,Economic Indicator,Stable,Regular,,,,0,,,0,12464.76,0.0,8151.0,9086.0,6298.142857142857,1255.5600912967632
8897,34,2024-07-04,227,51.01,1,Holiday,Weather,Increasing,Regular,,,,0,,,1,11579.27,0.0,8151.0,9086.0,6298.142857142857,1255.5600912967632
2788,13,2024-07-04,268,12.09,0,Festival,Weather,Decreasing,Regular,,,,0,,,0,3240.12,0.0,8151.0,9086.0,6298.142857142857,1255.5600912967632
9770,78,2024-07-04,22,36.3,1,Unknown,Unknown,Decreasing,Regular,,,,0,,,1,798.6,0.0,8151.0,9086.0,6298.142857142857,1255.5600912967632
2963,45,2024-07-04,491,81.01,0,Unknown,Competitor Pricing,Decreasing,Premium,,,,0,,,0,39775.91,0.0,8151.0,9086.0,6298.142857142857,1255.5600912967632
5587,62,2024-07-04,47,78.3,0,Unknown,Competitor Pricing,Stable,Regular,,,,0,,,0,3680.1,0.0,8151.0,9086.0,6298.142857142857,1255.5600912967632
8269,81,2024-07-04,484,78.75,0,Unknown,Unknown,Stable,Premium,,,,0,,,0,38115.0,0.0,8151.0,9086.0,6298.142857142857,1255.5600912967632
7461,31,2024-07-04,399,33.08,1,Unknown,Unknown,Stable,Premium,,,,0,,,1,13198.92,0.0,8151.0,9086.0,6298.142857142857,1255.5600912967632
1874,31,2024-07-04,258,90.79,1,Festival,Economic Indicator,Stable,Regular,,,,0,,,1,23423.82,0.0,8151.0,9086.0,6298.142857142857,1255.5600912967632
5659,55,2024-07-04,32,58.68,0,Festival,Economic Indicator,Increasing,Budget,,,,0,,,0,1877.76,0.0,8151.0,9086.0,6298.142857142857,1255.5600912967632
7529,68,2024-07-04,135,41.82,0,Holiday,Competitor Pricing,Decreasing,Budget,,,,0,,,0,5645.7,0.0,8151.0,9086.0,6298.142857142857,1255.5600912967632
4792,48,2024-07-05,278,23.89,1,Unknown,Weather,Increasing,Budget,,,,0,,,1,6641.42,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
5284,26,2024-07-05,165,5.18,0,Festival,Competitor Pricing,Increasing,Budget,,,,0,,,0,854.7,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
7872,21,2024-07-05,387,28.85,0,Holiday,Economic Indicator,Increasing,Regular,,,,0,,,0,11164.95,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
9992,94,2024-07-05,345,38.4,0,Holiday,Economic Indicator,Decreasing,Premium,,,,0,,,0,13248.0,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
5278,78,2024-07-05,484,51.5,0,Unknown,Competitor Pricing,Decreasing,Regular,,,,0,,,0,24926.0,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
9520,42,2024-07-05,9,16.21,1,Festival,Unknown,Stable,Premium,,,,0,,,1,145.89,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
8197,79,2024-07-05,33,81.28,1,Holiday,Competitor Pricing,Stable,Budget,,,,0,,,1,2682.24,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
6978,12,2024-07-05,39,72.03,1,Unknown,Unknown,Decreasing,Regular,,,,0,,,1,2809.17,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
4193,63,2024-07-05,35,52.88,1,Festival,Economic Indicator,Stable,Premium,,,,0,,,1,1850.8,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
8075,60,2024-07-05,260,29.73,1,Holiday,Weather,Stable,Budget,,,,0,,,1,7729.8,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
8263,57,2024-07-05,465,45.58,0,Festival,Economic Indicator,Decreasing,Budget,,,,0,,,0,21194.7,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
3908,8,2024-07-05,433,16.84,1,Unknown,Economic Indicator,Stable,Budget,54.44,36.3,1.71,1,-0.5361,-2.2328,1,7291.72,1.71,6980.0,6967.0,5890.428571428572,988.6166862747912
8019,29,2024-07-05,236,63.91,0,Festival,Weather,Stable,Regular,,,,0,,,0,15082.76,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
6515,34,2024-07-05,275,36.89,0,Holiday,Weather,Increasing,Budget,,,,0,,,0,10144.75,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
8879,28,2024-07-05,11,34.54,0,Holiday,Competitor Pricing,Increasing,Premium,,,,0,,,0,379.94,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
7524,13,2024-07-05,108,53.85,1,Unknown,Unknown,Stable,Budget,,,,0,,,1,5815.8,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
2873,4,2024-07-05,201,26.47,0,Festival,Competitor Pricing,Stable,Premium,,,,0,,,0,5320.47,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
7570,78,2024-07-05,362,12.02,1,Unknown,Economic Indicator,Stable,Regular,,,,0,,,1,4351.24,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
4795,25,2024-07-05,206,27.6,0,Unknown,Economic Indicator,Increasing,Regular,,,,0,,,0,5685.6,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
3451,71,2024-07-05,219,25.29,0,Unknown,Economic Indicator,Stable,Budget,,,,0,,,0,5538.51,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
2963,71,2024-07-05,355,20.7,1,Unknown,Competitor Pricing,Stable,Regular,,,,0,,,1,7348.5,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
8361,99,2024-07-05,405,20.71,0,Festival,Economic Indicator,Decreasing,Regular,,,,0,,,0,8387.55,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
6824,53,2024-07-05,136,96.08,1,Holiday,Unknown,Stable,Budget,,,,0,,,1,13066.88,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
5494,22,2024-07-05,126,7.66,1,Holiday,Unknown,Increasing,Budget,,,,0,,,1,965.16,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
8121,5,2024-07-05,125,98.65,1,Festival,Competitor Pricing,Decreasing,Budget,,,,0,,,1,12331.25,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
3814,25,2024-07-05,416,58.65,1,Holiday,Weather,Decreasing,Premium,,,,0,,,1,24398.4,0.0,6980.0,6967.0,5890.428571428572,988.6166862747912
8460,57,2024-07-06,42,18.27,1,Festival,Weather,Decreasing,Regular,,,,0,,,1,767.34,0.0,4554.0,9039.0,5766.714285714285,877.4830889701348
1490,17,2024-07-06,363,97.61,1,Unknown,Economic Indicator,Stable,Budget,,,,0,,,1,35432.43,0.0,4554.0,9039.0,5766.714285714285,877.4830889701348
8988,54,2024-07-06,356,15.64,0,Unknown,Weather,Stable,Budget,,,,0,,,0,5567.84,0.0,4554.0,9039.0,5766.714285714285,877.4830889701348
4468,30,2024-07-06,118,31.9,1,Holiday,Economic Indicator,Decreasing,Budget,,,,0,,,1,3764.2,0.0,4554.0,9039.0,5766.714285714285,877.4830889701348
5732,22,2024-07-06,482,41.98,0,Holiday,Economic Indicator,Stable,Premium,,,,0,,,0,20234.36,0.0,4554.0,9039.0,5766.714285714285,877.4830889701348
2076,96,2024-07-06,39,53.97,1,Unknown,Weather,Stable,Premium,,,,0,,,1,2104.83,0.0,4554.0,9039.0,5766.714285714285,877.4830889701348
5219,58,2024-07-06,165,47.69,1,Holiday,Unknown,Decreasing,Regular,,,,0,,,1,7868.85,0.0,4554.0,9039.0,5766.714285714285,877.4830889701348
8303,96,2024-07-06,383,84.74,0,Festival,Weather,Decreasing,Budget,,,,0,,,0,32455.42,0.0,4554.0,9039.0,5766.714285714285,877.4830889701348
7767,44,2024-07-06,397,15.8,1,Festival,Competitor Pricing,Stable,Budget,,,,0,,,1,6272.6,0.0,4554.0,9039.0,5766.714285714285,877.4830889701348
4301,89,2024-07-06,86,48.7,1,Unknown,Competitor Pricing,Stable,Premium,,,,0,,,1,4188.2,0.0,4554.0,9039.0,5766.714285714285,877.4830889701348
3990,13,2024-07-06,242,7.1,1,Festival,Weather,Increasing,Regular,,,,0,,,1,1718.2,0.0,4554.0,9039.0,5766.714285714285,877.4830889701348
5731,76,2024-07-06,97,85.32,1,Festival,Weather,Decreasing,Regular,,,,0,,,1,8276.04,0.0,4554.0,9039.0,5766.714285714285,877.4830889701348
5383,49,2024-07-06,88,22.95,1,Unknown,Unknown,Increasing,Premium,,,,0,,,1,2019.6,0.0,4554.0,9039.0,5766.714285714285,877.4830889701348
3091,23,2024-07-06,446,87.24,0,Holiday,Unknown,Stable,Premium,,,,0,,,0,38909.04,0.0,4554.0,9039.0,5766.714285714285,877.4830889701348
4731,19,2024-07-06,225,54.81,0,Unknown,Competitor Pricing,Decreasing,Premium,,,,0,,,0,12332.25,0.0,4554.0,9039.0,5766.714285714285,877.4830889701348
4844,9,2024-07-06,494,20.84,1,Unknown,Weather,Decreasing,Budget,,,,0,,,1,10294.96,0.0,4554.0,9039.0,5766.714285714285,877.4830889701348
6108,59,2024-07-06,59,88.92,1,Festival,Competitor Pricing,Decreasing,Budget,,,,0,,,1,5246.28,0.0,4554.0,9039.0,5766.714285714285,877.4830889701348
8235,16,2024-07-06,66,84.08,1,Unknown,Competitor Pricing,Increasing,Budget,,,,0,,,1,5549.28,0.0,4554.0,9039.0,5766.714285714285,877.4830889701348
6109,21,2024-07-06,324,12.68,1,Unknown,Economic Indicator,Increasing,Premium,,,,0,,,1,4108.32,0.0,4554.0,9039.0,5766.714285714285,877.4830889701348
9377,82,2024-07-06,398,57.98,0,Festival,Competitor Pricing,Decreasing,Premium,,,,0,,,0,23076.04,0.0,4554.0,9039.0,5766.714285714285,877.4830889701348
5959,86,2024-07-07,323,36.96,0,Holiday,Competitor Pricing,Decreasing,Regular,,,,0,,,0,11938.08,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
8886,11,2024-07-07,318,96.85,0,Festival,Competitor Pricing,Stable,Budget,,,,0,,,0,30798.3,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
6446,66,2024-07-07,123,21.8,1,Unknown,Economic Indicator,Decreasing,Regular,,,,0,,,1,2681.4,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
7120,19,2024-07-07,320,75.08,0,Unknown,Economic Indicator,Stable,Budget,,,,0,,,0,24025.6,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
1204,64,2024-07-07,180,83.59,1,Unknown,Unknown,Increasing,Regular,,,,0,,,1,15046.2,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
5979,77,2024-07-07,409,63.71,1,Unknown,Competitor Pricing,Stable,Regular,,,,0,,,1,26057.39,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
1916,15,2024-07-07,117,85.86,1,Unknown,Economic Indicator,Decreasing,Regular,,,,0,,,1,10045.62,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
3031,5,2024-07-07,138,88.82,0,Festival,Economic Indicator,Decreasing,Regular,,,,0,,,0,12257.16,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
5242,28,2024-07-07,416,51.75,0,Holiday,Weather,Stable,Premium,,,,0,,,0,21528.0,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
7281,95,2024-07-07,211,55.52,1,Festival,Weather,Increasing,Premium,,,,0,,,1,11714.72,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
7657,43,2024-07-07,170,87.67,0,Holiday,Competitor Pricing,Stable,Premium,,,,0,,,0,14903.9,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
8633,41,2024-07-07,2,52.89,0,Festival,Unknown,Stable,Regular,,,,0,,,0,105.78,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
3752,24,2024-07-07,365,16.37,1,Unknown,Unknown,Stable,Budget,,,,0,,,1,5975.05,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
3912,65,2024-07-07,263,89.97,1,Unknown,Unknown,Decreasing,Budget,,,,0,,,1,23662.11,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
6448,3,2024-07-07,351,53.02,0,Unknown,Economic Indicator,Increasing,Budget,,,,0,,,0,18610.02,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
4293,1,2024-07-07,203,58.04,0,Holiday,Economic Indicator,Increasing,Budget,,,,0,,,0,11782.12,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
7869,91,2024-07-07,114,84.54,1,Festival,Competitor Pricing,Increasing,Budget,,,,0,,,1,9637.56,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
8839,34,2024-07-07,98,21.18,0,Unknown,Weather,Stable,Premium,,,,0,,,0,2075.64,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
9396,62,2024-07-07,372,90.49,1,Holiday,Weather,Increasing,Premium,,,,0,,,1,33662.28,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
9546,63,2024-07-07,345,8.54,0,Unknown,Economic Indicator,Increasing,Budget,,,,0,,,0,2946.3,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
1504,9,2024-07-07,20,55.51,1,Festival,Economic Indicator,Decreasing,Budget,,,,0,,,1,1110.2,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
8852,4,2024-07-07,463,63.91,0,Holiday,Weather,Stable,Regular,,,,0,,,0,29590.33,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
4449,90,2024-07-07,215,10.46,1,Holiday,Weather,Increasing,Budget,,,,0,,,1,2248.9,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
8245,89,2024-07-07,303,16.04,0,Festival,Weather,Increasing,Regular,,,,0,,,0,4860.12,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
2222,59,2024-07-07,384,59.47,0,Festival,Economic Indicator,Stable,Premium,,,,0,,,0,22836.48,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
7379,67,2024-07-07,91,53.2,0,Festival,Economic Indicator,Increasing,Regular,,,,0,,,0,4841.2,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
2887,84,2024-07-07,139,17.49,1,Festival,Weather,Stable,Premium,,,,0,,,1,2431.11,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
5276,33,2024-07-07,135,93.54,1,Unknown,Weather,Decreasing,Regular,,,,0,,,1,12627.9,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
3868,17,2024-07-07,480,88.2,0,Festival,Weather,Increasing,Regular,,,,0,,,0,42336.0,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
7332,9,2024-07-07,199,19.4,1,Holiday,Weather,Increasing,Premium,,,,0,,,1,3860.6,0.0,6561.0,7021.0,5811.857142857143,810.2484040036574
1898,63,2024-07-08,203,68.35,0,Festival,Economic Indicator,Stable,Premium,,,,0,,,0,13875.05,0.0,6156.0,4793.0,5912.714285714285,950.7922511053092
7647,37,2024-07-08,498,11.77,1,Unknown,Economic Indicator,Increasing,Regular,,,,0,,,1,5861.46,0.0,6156.0,4793.0,5912.714285714285,950.7922511053092
