product_id,date,store_id,sales_quantity,price,promotions,seasonality_factors,external_factors,demand_trend,customer_segments,price_opt,competitor_prices,elasticity_index,has_pricing_data,daily_sales_lag_7,daily_sales_lag_14,daily_rolling_mean_7,daily_rolling_std_7
1306,2024-06-27,73,476,87.52,True,Unknown,Economic Indicator,Increasing,Premium,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
4916,2024-06-27,91,37,23.08,True,Festival,Competitor Pricing,Increasing,Budget,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
7672,2024-06-27,64,93,8.97,True,Festival,Unknown,Stable,Premium,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
1112,2024-06-27,27,60,98.18,False,Festival,Competitor Pricing,Increasing,Regular,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
8379,2024-06-27,63,356,36.49,False,Holiday,Weather,Increasing,Premium,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
6371,2024-06-27,25,174,87.12,True,Unknown,Competitor Pricing,Increasing,Regular,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
2484,2024-06-27,97,82,97.75,False,Holiday,Weather,Stable,Budget,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
8815,2024-06-27,85,181,99.1,True,Festival,Competitor Pricing,Increasing,Premium,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
1972,2024-06-27,74,225,95.42,True,Unknown,Economic Indicator,Stable,Premium,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
5339,2024-06-27,98,166,43.19,True,Holiday,Weather,Increasing,Regular,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
9515,2024-06-27,7,87,99.54,False,Festival,Competitor Pricing,Stable,Budget,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
1191,2024-06-27,34,351,23.63,False,Festival,Unknown,Decreasing,Premium,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
3249,2024-06-27,58,245,90.03,False,Unknown,Economic Indicator,Decreasing,Budget,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
7839,2024-06-27,23,227,77.56,False,Festival,Weather,Stable,Premium,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
1305,2024-06-27,39,391,37.85,False,Holiday,Unknown,Increasing,Budget,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
6797,2024-06-27,40,122,50.11,True,Holiday,Competitor Pricing,Stable,Premium,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
3481,2024-06-27,38,308,36.39,False,Holiday,Competitor Pricing,Decreasing,Premium,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
7866,2024-06-27,82,254,20.26,False,Holiday,Competitor Pricing,Increasing,Regular,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
5913,2024-06-27,27,496,42.13,False,Festival,Unknown,Stable,Budget,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
5425,2024-06-27,13,484,12.33,True,Holiday,Weather,Increasing,Budget,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
2004,2024-06-27,61,224,58.77,False,Holiday,Economic Indicator,Stable,Budget,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
9032,2024-06-27,53,284,74.24,True,Festival,Competitor Pricing,Stable,Premium,,,,False,9086.0,7842.0,6939.428571428572,1638.1298134501649
9364,2024-06-28,29,408,18.11,True,Unknown,Competitor Pricing,Increasing,Premium,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
1339,2024-06-28,38,408,69.48,True,Unknown,Competitor Pricing,Increasing,Budget,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
3554,2024-06-28,82,376,52.52,False,Festival,Competitor Pricing,Increasing,Budget,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
5181,2024-06-28,77,284,95.53,False,Holiday,Economic Indicator,Stable,Budget,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
1277,2024-06-28,39,435,84.68,False,Unknown,Economic Indicator,Decreasing,Budget,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
1379,2024-06-28,88,368,81.59,True,Holiday,Unknown,Stable,Premium,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
9710,2024-06-28,90,14,86.79,True,Festival,Competitor Pricing,Increasing,Budget,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
3632,2024-06-28,81,400,64.99,False,Festival,Economic Indicator,Stable,Premium,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
5887,2024-06-28,14,166,45.18,True,Holiday,Economic Indicator,Increasing,Regular,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
2578,2024-06-28,31,469,80.65,False,Unknown,Economic Indicator,Increasing,Budget,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
2846,2024-06-28,84,188,74.57,False,Holiday,Unknown,Decreasing,Regular,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
6866,2024-06-28,45,241,92.94,True,Holiday,Competitor Pricing,Increasing,Regular,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
2231,2024-06-28,70,42,62.03,True,Festival,Competitor Pricing,Increasing,Budget,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
1594,2024-06-28,66,402,32.88,False,Festival,Competitor Pricing,Decreasing,Regular,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
8139,2024-06-28,78,229,82.37,True,Unknown,Weather,Decreasing,Premium,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
6199,2024-06-28,3,117,50.38,False,Unknown,Competitor Pricing,Stable,Regular,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
5299,2024-06-28,82,335,58.13,True,Holiday,Competitor Pricing,Decreasing,Regular,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
6961,2024-06-28,50,319,75.21,False,Unknown,Unknown,Decreasing,Budget,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
9510,2024-06-28,71,380,51.11,True,Festival,Unknown,Decreasing,Budget,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
2157,2024-06-28,57,6,32.1,False,Holiday,Economic Indicator,Stable,Premium,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
2826,2024-06-28,54,435,56.6,False,Unknown,Economic Indicator,Increasing,Regular,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
8388,2024-06-28,40,374,28.19,False,Holiday,Economic Indicator,Decreasing,Budget,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
3798,2024-06-28,7,47,27.67,True,Unknown,Weather,Increasing,Regular,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
7579,2024-06-28,77,277,52.51,False,Unknown,Weather,Increasing,Premium,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
8712,2024-06-28,87,17,17.65,True,Unknown,Weather,Decreasing,Regular,,,,False,6967.0,10221.0,6805.857142857143,1462.6495853497506
2868,2024-06-28,45,243,25.31,False,Holiday,Economic Indicator,Stable,Regular,23.87,36.91,1.16,True,6967.0,10221.0,6805.857142857143,1462.6495853497506
1904,2024-06-29,54,94,11.78,True,Holiday,Weather,Decreasing,Budget,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
9215,2024-06-29,15,206,71.41,True,Unknown,Competitor Pricing,Stable,Regular,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
6331,2024-06-29,93,403,12.53,True,Unknown,Unknown,Decreasing,Premium,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
4041,2024-06-29,33,52,33.69,False,Festival,Unknown,Increasing,Regular,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
3190,2024-06-29,6,45,53.76,False,Holiday,Competitor Pricing,Increasing,Regular,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
8995,2024-06-29,34,237,88.98,False,Festival,Unknown,Stable,Premium,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
1311,2024-06-29,2,416,96.13,True,Unknown,Competitor Pricing,Increasing,Budget,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
1008,2024-06-29,89,108,25.93,True,Festival,Economic Indicator,Decreasing,Budget,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
2383,2024-06-29,46,266,68.98,True,Festival,Weather,Increasing,Budget,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
5475,2024-06-29,8,224,69.83,False,Festival,Unknown,Stable,Regular,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
9400,2024-06-29,73,265,90.46,False,Festival,Weather,Stable,Budget,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
9862,2024-06-29,22,292,6.02,False,Unknown,Weather,Increasing,Budget,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
7166,2024-06-29,47,66,83.97,False,Holiday,Weather,Stable,Premium,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
9077,2024-06-29,92,273,45.35,True,Festival,Weather,Stable,Regular,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
3386,2024-06-29,39,38,5.3,True,Unknown,Unknown,Increasing,Budget,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
9943,2024-06-29,93,396,96.12,True,Festival,Economic Indicator,Decreasing,Regular,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
7304,2024-06-29,99,357,8.1,True,Unknown,Economic Indicator,Increasing,Regular,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
4687,2024-06-29,35,327,61.87,False,Holiday,Unknown,Increasing,Premium,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
2164,2024-06-29,67,92,19.11,False,Festival,Economic Indicator,Stable,Budget,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
9209,2024-06-29,32,66,34.64,True,Holiday,Economic Indicator,Decreasing,Budget,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
7379,2024-06-29,66,331,40.64,False,Festival,Competitor Pricing,Increasing,Budget,,,,False,9039.0,5662.0,6807.714285714285,1462.8965233724584
9582,2024-06-30,67,71,79.15,False,Holiday,Weather,Decreasing,Regular,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
8904,2024-06-30,2,245,77.0,False,Holiday,Unknown,Stable,Premium,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
4584,2024-06-30,96,453,45.62,False,Holiday,Unknown,Stable,Regular,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
6917,2024-06-30,72,380,45.44,False,Festival,Competitor Pricing,Stable,Premium,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
1890,2024-06-30,14,439,71.16,True,Festival,Unknown,Stable,Regular,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
9879,2024-06-30,36,139,19.53,False,Festival,Economic Indicator,Stable,Budget,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
1835,2024-06-30,22,231,82.94,False,Unknown,Weather,Decreasing,Regular,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
3686,2024-06-30,4,267,50.93,True,Holiday,Competitor Pricing,Increasing,Budget,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
5209,2024-06-30,35,88,30.3,False,Festival,Economic Indicator,Increasing,Premium,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
2764,2024-06-30,7,444,73.77,False,Holiday,Unknown,Increasing,Premium,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
3759,2024-06-30,9,138,91.79,True,Unknown,Unknown,Stable,Regular,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
6090,2024-06-30,65,228,74.61,False,Unknown,Economic Indicator,Stable,Regular,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
2488,2024-06-30,12,47,30.17,True,Unknown,Weather,Increasing,Premium,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
3954,2024-06-30,81,352,67.8,True,Holiday,Economic Indicator,Decreasing,Regular,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
4830,2024-06-30,25,368,71.5,True,Holiday,Competitor Pricing,Stable,Regular,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
5276,2024-06-30,22,307,8.51,True,Unknown,Competitor Pricing,Stable,Regular,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
4497,2024-06-30,82,353,37.18,True,Festival,Competitor Pricing,Increasing,Budget,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
5183,2024-06-30,56,120,41.12,True,Unknown,Unknown,Decreasing,Regular,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
7666,2024-06-30,49,90,84.77,False,Festival,Weather,Stable,Budget,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
7656,2024-06-30,19,491,74.98,True,Unknown,Unknown,Decreasing,Premium,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
9666,2024-06-30,73,361,11.44,True,Unknown,Economic Indicator,Decreasing,Premium,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
8919,2024-06-30,17,465,58.84,True,Unknown,Unknown,Decreasing,Regular,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
9795,2024-06-30,5,484,93.13,True,Holiday,Unknown,Stable,Regular,,,,False,7021.0,8587.0,6167.0,1295.3368931157104
7470,2024-07-01,56,131,52.66,True,Festival,Economic Indicator,Stable,Budget,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
2364,2024-07-01,13,128,56.05,True,Festival,Weather,Increasing,Premium,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
2547,2024-07-01,90,264,32.5,True,Festival,Unknown,Stable,Premium,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
3625,2024-07-01,33,26,15.93,True,Unknown,Economic Indicator,Stable,Budget,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
7817,2024-07-01,49,254,84.16,True,Festival,Unknown,Increasing,Budget,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
4188,2024-07-01,47,117,53.11,True,Holiday,Economic Indicator,Decreasing,Budget,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
6335,2024-07-01,75,235,79.16,True,Festival,Unknown,Stable,Regular,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
6615,2024-07-01,74,484,15.97,False,Holiday,Competitor Pricing,Increasing,Premium,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
2741,2024-07-01,90,133,7.33,True,Festival,Economic Indicator,Decreasing,Premium,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
6312,2024-07-01,63,191,88.77,False,Holiday,Unknown,Stable,Regular,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
7638,2024-07-01,65,122,32.57,False,Unknown,Unknown,Decreasing,Premium,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
3624,2024-07-01,18,463,87.53,True,Holiday,Economic Indicator,Stable,Premium,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
2697,2024-07-01,24,373,75.11,True,Holiday,Competitor Pricing,Increasing,Budget,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
8349,2024-07-01,62,385,51.7,False,Festival,Competitor Pricing,Increasing,Budget,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
6381,2024-07-01,31,485,83.77,False,Festival,Weather,Decreasing,Regular,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
7852,2024-07-01,35,259,19.95,False,Unknown,Economic Indicator,Decreasing,Regular,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
9668,2024-07-01,22,205,86.98,False,Holiday,Competitor Pricing,Stable,Regular,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
2509,2024-07-01,98,144,26.21,False,Festival,Economic Indicator,Stable,Regular,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
8957,2024-07-01,60,86,67.26,True,Unknown,Competitor Pricing,Increasing,Budget,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
8010,2024-07-01,9,327,45.24,True,Unknown,Unknown,Decreasing,Regular,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
5468,2024-07-01,18,477,23.78,True,Festival,Competitor Pricing,Increasing,Regular,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
6880,2024-07-01,17,26,62.77,False,Holiday,Competitor Pricing,Decreasing,Premium,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
9161,2024-07-01,7,401,63.38,False,Holiday,Competitor Pricing,Increasing,Regular,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
5596,2024-07-01,3,18,20.5,False,Holiday,Economic Indicator,Decreasing,Premium,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
9449,2024-07-01,38,383,63.56,True,Festival,Competitor Pricing,Decreasing,Premium,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
3591,2024-07-01,94,39,34.09,True,Holiday,Unknown,Increasing,Regular,,,,False,4793.0,9130.0,6101.285714285715,1255.8581016295457
7778,2024-07-02,66,370,5.7,True,Holiday,Economic Indicator,Decreasing,Regular,,,,False,5711.0,6218.0,6296.0,1117.218570080773
6917,2024-07-02,9,3,17.49,False,Festival,Weather,Decreasing,Budget,,,,False,5711.0,6218.0,6296.0,1117.218570080773
8629,2024-07-02,46,53,20.81,True,Holiday,Economic Indicator,Stable,Budget,,,,False,5711.0,6218.0,6296.0,1117.218570080773
6215,2024-07-02,10,480,68.93,True,Festival,Unknown,Increasing,Regular,,,,False,5711.0,6218.0,6296.0,1117.218570080773
5864,2024-07-02,53,6,42.82,False,Festival,Competitor Pricing,Decreasing,Premium,,,,False,5711.0,6218.0,6296.0,1117.218570080773
6260,2024-07-02,99,131,61.42,False,Unknown,Competitor Pricing,Increasing,Budget,,,,False,5711.0,6218.0,6296.0,1117.218570080773
6625,2024-07-02,29,252,58.02,False,Unknown,Unknown,Stable,Premium,,,,False,5711.0,6218.0,6296.0,1117.218570080773
9303,2024-07-02,27,196,12.26,True,Holiday,Weather,Decreasing,Regular,,,,False,5711.0,6218.0,6296.0,1117.218570080773
1349,2024-07-02,36,93,47.31,True,Unknown,Unknown,Increasing,Budget,,,,False,5711.0,6218.0,6296.0,1117.218570080773
7963,2024-07-02,1,167,34.86,False,Unknown,Competitor Pricing,Decreasing,Premium,,,,False,5711.0,6218.0,6296.0,1117.218570080773
8214,2024-07-02,16,477,88.9,False,Holiday,Weather,Decreasing,Budget,,,,False,5711.0,6218.0,6296.0,1117.218570080773
4190,2024-07-02,27,133,86.93,True,Unknown,Unknown,Increasing,Premium,,,,False,5711.0,6218.0,6296.0,1117.218570080773
9295,2024-07-02,47,210,46.07,True,Holiday,Unknown,Increasing,Premium,,,,False,5711.0,6218.0,6296.0,1117.218570080773
2450,2024-07-02,18,480,35.02,True,Holiday,Competitor Pricing,Increasing,Regular,,,,False,5711.0,6218.0,6296.0,1117.218570080773
3590,2024-07-02,70,114,15.7,True,Unknown,Competitor Pricing,Stable,Regular,,,,False,5711.0,6218.0,6296.0,1117.218570080773
9509,2024-07-02,76,374,66.98,False,Holiday,Competitor Pricing,Decreasing,Budget,,,,False,5711.0,6218.0,6296.0,1117.218570080773
4762,2024-07-02,81,47,99.58,False,Holiday,Weather,Decreasing,Budget,,,,False,5711.0,6218.0,6296.0,1117.218570080773
8485,2024-07-02,16,457,77.44,False,Unknown,Economic Indicator,Stable,Budget,,,,False,5711.0,6218.0,6296.0,1117.218570080773
9036,2024-07-02,72,29,17.24,True,Festival,Competitor Pricing,Increasing,Regular,,,,False,5711.0,6218.0,6296.0,1117.218570080773
9682,2024-07-02,94,321,88.63,True,Holiday,Weather,Stable,Budget,,,,False,5711.0,6218.0,6296.0,1117.218570080773
9729,2024-07-02,80,446,33.02,True,Festival,Unknown,Stable,Budget,,,,False,5711.0,6218.0,6296.0,1117.218570080773
8804,2024-07-03,88,397,38.21,False,Holiday,Weather,Decreasing,Budget,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
9981,2024-07-03,21,62,44.49,False,Festival,Competitor Pricing,Increasing,Premium,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
4858,2024-07-03,85,494,67.49,False,Holiday,Unknown,Stable,Budget,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
6566,2024-07-03,8,325,43.28,True,Festival,Unknown,Increasing,Budget,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
1252,2024-07-03,82,10,42.78,True,Festival,Unknown,Decreasing,Budget,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
8197,2024-07-03,40,29,26.12,False,Holiday,Economic Indicator,Decreasing,Regular,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
9123,2024-07-03,45,23,87.23,True,Festival,Unknown,Increasing,Premium,97.02,93.37,0.64,True,5959.0,6637.0,6171.428571428572,1235.6551375879976
8010,2024-07-03,38,431,14.82,True,Unknown,Unknown,Decreasing,Premium,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
1688,2024-07-03,87,76,47.93,False,Festival,Economic Indicator,Decreasing,Budget,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
6149,2024-07-03,23,498,24.04,True,Holiday,Competitor Pricing,Decreasing,Premium,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
4466,2024-07-03,52,324,55.48,True,Holiday,Economic Indicator,Increasing,Budget,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
5433,2024-07-03,36,449,27.38,False,Holiday,Economic Indicator,Stable,Regular,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
5914,2024-07-03,35,331,77.84,True,Festival,Unknown,Decreasing,Budget,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
2703,2024-07-03,90,239,78.42,True,Unknown,Weather,Decreasing,Budget,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
6330,2024-07-03,90,354,44.33,False,Holiday,Economic Indicator,Stable,Regular,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
6327,2024-07-03,87,233,71.61,True,Festival,Competitor Pricing,Decreasing,Budget,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
4037,2024-07-03,25,347,41.52,True,Holiday,Unknown,Increasing,Premium,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
4001,2024-07-03,33,51,95.5,True,Festival,Economic Indicator,Decreasing,Premium,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
6354,2024-07-03,65,158,67.86,True,Holiday,Weather,Increasing,Premium,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
4624,2024-07-03,95,135,74.48,True,Festival,Weather,Decreasing,Budget,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
7490,2024-07-03,55,317,83.14,False,Holiday,Unknown,Stable,Budget,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
5472,2024-07-03,42,485,41.55,True,Holiday,Weather,Decreasing,Budget,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
5539,2024-07-03,88,480,62.55,True,Festival,Weather,Stable,Premium,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
3665,2024-07-03,6,103,58.94,False,Festival,Competitor Pricing,Increasing,Budget,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
9301,2024-07-03,10,112,24.77,True,Holiday,Unknown,Increasing,Regular,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
7556,2024-07-03,71,383,43.51,True,Holiday,Weather,Stable,Premium,,,,False,5959.0,6637.0,6171.428571428572,1235.6551375879976
5350,2024-07-04,21,194,61.07,False,Festival,Competitor Pricing,Decreasing,Budget,,,,False,8151.0,9086.0,6298.142857142857,1255.5600912967632
9098,2024-07-04,9,462,25.21,False,Festival,Competitor Pricing,Decreasing,Budget,,,,False,8151.0,9086.0,6298.142857142857,1255.5600912967632
7424,2024-07-04,5,325,81.21,True,Unknown,Economic Indicator,Stable,Premium,,,,False,8151.0,9086.0,6298.142857142857,1255.5600912967632
5292,2024-07-04,44,432,84.72,True,Festival,Economic Indicator,Stable,Premium,,,,False,8151.0,9086.0,6298.142857142857,1255.5600912967632
3272,2024-07-04,18,347,86.52,True,Festival,Competitor Pricing,Increasing,Budget,,,,False,8151.0,9086.0,6298.142857142857,1255.5600912967632
5494,2024-07-04,81,236,31.2,True,Festival,Weather,Increasing,Premium,,,,False,8151.0,9086.0,6298.142857142857,1255.5600912967632
6700,2024-07-04,48,412,71.25,False,Unknown,Weather,Increasing,Budget,,,,False,8151.0,9086.0,6298.142857142857,1255.5600912967632
9605,2024-07-04,33,313,90.53,True,Holiday,Competitor Pricing,Increasing,Premium,,,,False,8151.0,9086.0,6298.142857142857,1255.5600912967632
6248,2024-07-04,82,213,58.52,False,Holiday,Economic Indicator,Stable,Regular,,,,False,8151.0,9086.0,6298.142857142857,1255.5600912967632
8897,2024-07-04,34,227,51.01,True,Holiday,Weather,Increasing,Regular,,,,False,8151.0,9086.0,6298.142857142857,1255.5600912967632
2788,2024-07-04,13,268,12.09,False,Festival,Weather,Decreasing,Regular,,,,False,8151.0,9086.0,6298.142857142857,1255.5600912967632
9770,2024-07-04,78,22,36.3,True,Unknown,Unknown,Decreasing,Regular,,,,False,8151.0,9086.0,6298.142857142857,1255.5600912967632
2963,2024-07-04,45,491,81.01,False,Unknown,Competitor Pricing,Decreasing,Premium,,,,False,8151.0,9086.0,6298.142857142857,1255.5600912967632
5587,2024-07-04,62,47,78.3,False,Unknown,Competitor Pricing,Stable,Regular,,,,False,8151.0,9086.0,6298.142857142857,1255.5600912967632
8269,2024-07-04,81,484,78.75,False,Unknown,Unknown,Stable,Premium,,,,False,8151.0,9086.0,6298.142857142857,1255.5600912967632
7461,2024-07-04,31,399,33.08,True,Unknown,Unknown,Stable,Premium,,,,False,8151.0,9086.0,6298.142857142857,1255.5600912967632
1874,2024-07-04,31,258,90.79,True,Festival,Economic Indicator,Stable,Regular,,,,False,8151.0,9086.0,6298.142857142857,1255.5600912967632
5659,2024-07-04,55,32,58.68,False,Festival,Economic Indicator,Increasing,Budget,,,,False,8151.0,9086.0,6298.142857142857,1255.5600912967632
7529,2024-07-04,68,135,41.82,False,Holiday,Competitor Pricing,Decreasing,Budget,,,,False,8151.0,9086.0,6298.142857142857,1255.5600912967632
4792,2024-07-05,48,278,23.89,True,Unknown,Weather,Increasing,Budget,,,,False,6980.0,6967.0,5890.428571428572,988.6166862747913
5284,2024-07-05,26,165,5.18,False,Festival,Competitor Pricing,Increasing,Budget,,,,False,6980.0,6967.0,5890.428571428572,988.6166862747913
7872,2024-07-05,21,387,28.85,False,Holiday,Economic Indicator,Increasing,Regular,,,,False,6980.0,6967.0,5890.428571428572,988.6166862747913
9992,2024-07-05,94,345,38.4,False,Holiday,Economic Indicator,Decreasing,Premium,,,,False,6980.0,6967.0,5890.428571428572,988.6166862747913
5278,2024-07-05,78,484,51.5,False,Unknown,Competitor Pricing,Decreasing,Regular,,,,False,6980.0,6967.0,5890.428571428572,988.6166862747913
9520,2024-07-05,42,9,16.21,True,Festival,Unknown,Stable,Premium,,,,False,6980.0,6967.0,5890.428571428572,988.6166862747913
8197,2024-07-05,79,33,81.28,True,Holiday,Competitor Pricing,Stable,Budget,,,,False,6980.0,6967.0,5890.428571428572,988.6166862747913
6978,2024-07-05,12,39,72.03,True,Unknown,Unknown,Decreasing,Regular,,,,False,6980.0,6967.0,5890.428571428572,988.6166862747913
4193,2024-07-05,63,35,52.88,True,Festival,Economic Indicator,Stable,Premium,,,,False,6980.0,6967.0,5890.428571428572,988.6166862747913
